Date,Open,High,Low,Close,Volume
2019-02-15,44.9552,44.9552,44.604,44.8385,2351844.6740288
2019-02-19,44.7128,45.05,44.6439,44.8874,4345033.3510306
2019-02-20,44.9352,45.031,44.4883,44.7307,3673053.8149927
2019-02-21,44.624,44.6519,44.1491,44.3137,2709978.4100243
2019-02-22,44.4983,44.7507,44.3916,44.7307,4125333.8730899
2019-02-25,44.9921,45.0549,44.7407,44.7806,2482967.2776429
2019-02-26,44.6439,44.9861,44.5182,44.7806,4845453.6467007
2019-02-27,44.5741,44.7407,44.2359,44.5562,4129851.7818593
2019-02-28,44.5182,44.7307,44.4783,44.5841,2445245.1953485
2019-03-01,44.8774,44.9552,44.6729,44.9352,7327115.7729752
2019-03-04,45.1577,45.2754,44.4155,44.9921,2993656.3679511
2019-03-05,45.0021,45.4021,44.7806,45.2754,2889865.7591242
2019-03-06,45.3532,45.448,45.1188,45.2565,6315173.3756396
2019-03-07,45.1976,45.1976,44.634,44.8574,3478757.6749783
2019-03-08,44.3726,44.8574,44.2359,44.8285,2643348.5280645
2019-03-11,44.9452,45.6435,44.9452,45.6335,3701524.5593611
2019-03-12,45.7223,45.9737,45.7034,45.8381,8355326.4510782
2019-03-13,46.0037,46.1493,45.8281,45.9737,3591294.4018467
2019-03-14,45.8281,45.9248,45.6335,45.7702,3645739.8637727
2019-03-15,45.8281,45.866,45.4759,45.7313,7062502.8487482
2019-03-18,45.5358,45.5847,45.2405,45.3423,2886292.1303772
2019-03-19,45.5158,45.7802,45.2405,45.4201,3671466.9834902
2019-03-20,45.4201,45.9637,45.2555,45.8281,7598945.1217043
2019-03-21,45.6834,46.4675,45.6435,46.4306,3272943.7245001
2019-03-22,46.2161,46.4087,45.5458,45.6834,5320383.3938693
2019-03-25,45.5557,45.8281,45.3143,45.6046,2476340.2763395
2019-03-26,45.8381,46.2361,45.6246,45.8281,2558759.2821126
2019-03-27,45.8859,45.9837,45.2555,45.4959,2535157.2936557
2019-03-28,45.459,45.5158,45.1667,45.3911,1944351.7572468
2019-03-29,45.6335,45.6735,45.1278,45.4889,2614607.1301865
2019-04-01,45.8381,46.2161,45.8381,46.1792,4369462.3363224
2019-04-02,46.3139,46.4905,46.1563,46.4216,3416978.5053627
2019-04-03,46.6361,47.0042,46.5005,46.5972,2368527.9568442
2019-04-04,46.7907,47.0232,46.6271,46.8596,2866673.7606133
2019-04-05,47.0242,47.0342,46.8486,46.9943,2446779.9009899
2019-04-08,46.9354,46.9553,46.676,46.9075,2406445.5111177
2019-04-09,46.8007,47.114,46.7907,47.0342,5010101.1983698
2019-04-10,47.1439,47.2676,46.9743,47.2377,2329040.612215
2019-04-11,47.3265,47.3833,47.1858,47.2676,2174897.4239793
2019-04-12,47.6277,47.7155,47.4571,47.6766,5032029.1447489
2019-04-15,47.6866,47.7205,47.3554,47.6377,2411767.3610527
2019-04-16,47.7734,47.8232,47.501,47.6866,2217816.0536579
2019-04-17,47.8701,47.8951,47.6666,47.7734,2905949.5945369
2019-04-18,47.9001,47.9001,47.6666,47.8033,1804558.2171216
2019-04-22,47.7055,48.0168,47.6596,48.0168,2186685.8879527
2019-04-23,48.2702,48.7749,48.1525,48.6562,4040536.1236936
2019-04-24,48.6662,48.6762,48.358,48.4358,3405158.9663567
2019-04-25,49.2707,49.2807,48.8238,48.9804,3151075.4660733
2019-04-26,49.1071,49.3865,48.8538,49.3665,2135119.3774324
2019-04-29,49.4762,49.9331,49.4762,49.8134,1378794.1836012
2019-04-30,48.9036,49.0383,48.5186,48.6961,3287167.0676395
2019-05-01,48.9036,48.9944,48.4398,48.4447,4382786.5083576
2019-05-02,48.4846,48.6004,47.8412,48.2502,4812728.6301297
2019-05-03,48.5036,48.746,48.323,48.7161,2108156.2733545
2019-05-06,47.92,48.7161,47.91,48.6373,3248816.4677505
2019-05-07,48.358,48.4647,47.4721,47.8502,4464507.8295282
2019-05-08,47.8701,48.0547,47.7255,47.7734,3550886.8352848
2019-05-09,47.3923,47.8033,47.1339,47.6277,4361054.0339577
2019-05-10,47.531,47.937,46.8496,47.7634,2982205.7196545
2019-05-13,46.8007,47.094,46.1503,46.285,8442399.6947959
2019-05-14,46.5583,46.9553,46.2361,46.5483,5482411.6210177
2019-05-15,46.3039,47.7345,46.3039,47.5888,7498222.9217399
2019-05-16,47.6177,48.2502,47.5429,48.0068,4757615.5562134
2019-05-17,47.5988,48.1525,47.5409,47.6576,3766275.9054802
2019-05-20,47.1718,47.2476,46.7429,46.8696,3962765.3413427
2019-05-21,47.2476,47.4721,47.0541,47.3833,3109139.2083924
2019-05-22,47.2377,47.6477,47.2377,47.3354,2872397.581131
2019-05-23,46.8596,46.9943,46.4017,46.676,2642616.7611682
2019-05-24,46.9454,47.094,46.6361,46.666,3539286.8263478
2019-05-28,46.8596,47.2766,46.8197,46.8696,2872121.9155194
2019-05-29,46.676,46.7329,46.2022,46.4117,2583438.8725059
2019-05-30,46.5104,46.6531,46.276,46.5204,2591636.6665853
2019-05-31,45.9737,46.0874,45.7313,45.8001,2554780.6755216
2019-06-03,45.3522,45.3522,44.0703,44.3606,7356914.7243814
2019-06-04,44.7287,45.3143,44.4185,45.3143,7311096.0924685
2019-06-05,45.439,45.439,44.9053,45.3323,5682191.0006524
2019-06-06,45.4201,45.6046,45.1757,45.5258,3265450.631966
2019-06-07,45.7223,46.4216,45.6834,46.266,3439905.8648864
2019-06-10,46.5583,46.7239,46.1603,46.2261,5308652.067859
2019-06-11,46.7329,46.8496,46.3638,46.4216,2950662.5567421
2019-06-12,46.4017,46.5872,46.0286,46.1972,2528757.8417844
2019-06-13,46.3428,46.7329,46.2361,46.7139,6683547.8385017
2019-06-14,46.7907,46.9354,46.6271,46.8007,2811936.5943492
2019-06-17,46.9743,47.4521,46.9354,47.3354,4368458.9134961
2019-06-18,47.9789,48.2103,47.531,47.5988,3951794.8524205
2019-06-19,47.5988,47.7255,47.2676,47.6576,3412938.7511269
2019-06-20,48.2502,48.2742,47.6177,47.9589,3434169.0129035
2019-06-21,47.8801,48.2412,47.8322,48.1624,10263567.015623
2019-06-24,48.2512,48.3789,48.0846,48.2811,5371399.5755867
2019-06-25,48.2612,48.2612,47.2895,47.3823,2494358.7831356
2019-06-26,47.53,47.7335,47.112,47.1988,2442010.3846987
2019-06-27,47.52,47.6167,47.3045,47.53,2035662.2320202
2019-06-28,47.6567,48.0268,47.5,47.9878,6241122.5754149
2019-07-01,48.5246,48.6393,48.1914,48.3789,2935702.4346044
2019-07-02,48.3989,48.8557,48.3989,48.8258,2396949.5826127
2019-07-03,48.9535,49.1959,48.8557,49.0802,1293107.2873049
2019-07-05,48.9336,49.2159,48.6113,49.148,3083348.9361894
2019-07-08,48.9535,48.9585,48.5924,48.7081,1182431.0527099
2019-07-09,48.5335,49.0902,48.4657,49.0114,1758954.1031756
2019-07-10,49.3316,49.6219,49.1381,49.569,2353275.127948
2019-07-11,49.6748,49.7895,49.3905,49.599,5603550.1173891
2019-07-12,49.589,49.9681,49.5102,49.9581,2689167.1599774
2019-07-15,49.988,50.0269,49.6927,49.9681,4180611.3439528
2019-07-16,49.998,50.0668,49.7596,49.8483,2606065.5059079
2019-07-17,49.8683,49.9381,49.3805,49.3805,4882986.2715385
2019-07-18,48.8986,49.0603,48.5974,48.9824,1860386.0167874
2019-07-19,49.186,49.186,48.3091,48.349,2030461.6749544
2019-07-22,48.4946,48.5535,48.2163,48.5335,2452897.6727272
2019-07-23,48.6882,48.7281,48.2612,48.7181,2692117.2832319
2019-07-24,48.359,49.1959,48.319,49.148,1888013.7255944
2019-07-25,49.2249,49.3705,48.7281,49.0213,2248856.0015266
2019-07-26,49.8883,50.5716,49.8583,50.425,5179331.8161347
2019-07-29,50.3461,50.3461,49.8883,50.1416,2648755.5837339
2019-07-30,49.8284,50.1117,49.7596,49.9082,2153786.4502311
2019-07-31,49.9381,50.2204,49.0802,49.5102,2144441.8872073
2019-08-01,49.6458,50.3072,49.0712,49.2737,4200911.3595927
2019-08-02,49.0313,49.166,48.5046,48.7969,4775758.3631397
2019-08-05,47.8602,48.0268,46.7678,47.2187,6408661.1075346
2019-08-06,47.7335,48.1435,47.4611,47.9001,6716363.0729093
2019-08-07,47.3334,48.0697,46.9563,47.9589,3408675.4571406
2019-08-08,48.349,48.9336,48.0846,48.9246,2519764.1259027
2019-08-09,48.6313,48.8258,48.0746,48.3789,1888781.5796253
2019-08-12,48.1435,48.1914,47.6567,47.8602,1364085.6689855
2019-08-13,47.8133,49.0313,47.7534,48.5635,4196800.4335081
2019-08-14,47.8801,47.92,46.7678,46.8366,4649261.9296988
2019-08-15,46.9923,47.1609,46.5842,46.9144,4101247.7155769
2019-08-16,47.3045,47.5978,47.1708,47.52,2574274.7451551
2019-08-19,48.0746,48.4657,48.0367,48.2612,2229572.4401783
2019-08-20,48.0946,48.2712,47.8322,47.939,2211986.9789976
2019-08-21,48.2612,48.349,48.0647,48.1245,2864022.3586397
2019-08-22,48.2412,48.334,47.5788,48.0168,1691421.0404301
2019-08-23,47.7734,48.1435,46.5394,46.702,4123995.641848
2019-08-26,47.1419,47.4112,46.8945,47.4013,3236443.5926805
2019-08-27,47.8701,47.939,47.3434,47.4901,3219715.2009469
2019-08-28,47.2945,47.6756,47.102,47.6078,2211022.6505671
2019-08-29,48.1046,48.4946,47.9878,48.349,2224696.667324
2019-08-30,48.5635,48.6113,48.0547,48.2901,3123724.4252983
2019-09-03,47.9589,48.2762,47.6856,47.8133,3223628.6502115
2019-09-04,48.2811,48.8258,48.2163,48.738,1913779.9397076
2019-09-05,49.2159,49.6219,49.1281,49.569,3718016.3798789
2019-09-06,49.579,49.6548,49.3705,49.4603,3533870.7488947
2019-09-09,49.7217,49.9182,49.3416,49.6169,6586763.1458917
2019-09-10,49.4304,49.8084,49.3655,49.6837,3731931.9799536
2019-09-11,49.7217,50.0269,49.6748,49.9481,6435236.2749154
2019-09-12,50.2484,50.3561,50.0279,50.0948,4117649.3182583
2019-09-13,50.0948,50.2105,49.8982,50.008,3661032.7894851
2019-09-16,49.7127,49.9481,49.6269,49.8184,2592540.8497915
2019-09-17,49.8084,49.8783,49.5401,49.8683,4684226.3534566
2019-09-18,49.7895,49.8683,49.2737,49.8084,1796850.6066206
2019-09-19,49.9082,50.1516,49.7127,49.8583,2419116.1050483
2019-09-20,49.9581,49.9581,49.2628,49.5391,6506042.2402862
2019-09-23,49.3695,49.4992,49.1181,49.3605,2249539.6522434
2019-09-24,49.5391,49.5491,48.355,48.6183,5496169.8410887
2019-09-25,48.5894,49.2628,48.2572,49.174,2232364.1810087
2019-09-26,49.0682,49.0682,48.35,48.6951,1852084.9734061
2019-09-27,48.7839,48.7939,47.7784,48.1485,1896094.2364863
2019-09-30,48.2472,48.4777,48.1544,48.3949,2524033.4344114
2019-10-01,48.5216,48.6552,47.8272,47.9051,2823124.6084994
2019-10-02,47.5339,47.5838,46.9753,47.1828,4508063.998585
2019-10-03,47.2227,47.6806,46.6351,47.6417,7107482.4547813
2019-10-04,47.8183,48.355,47.7285,48.2861,2128720.9279815
2019-10-07,48.1584,48.5994,48.0228,48.2861,1397288.8400901
2019-10-08,47.9639,48.0906,47.504,47.504,2499245.5826143
2019-10-09,47.7983,47.9639,47.6367,47.7883,4173196.4402104
2019-10-10,47.7285,48.2472,47.6706,48.0607,3176533.9371219
2019-10-11,48.5216,49.0583,48.5116,48.6283,4200474.3042958
2019-10-14,48.5794,48.6413,48.4048,48.5216,1275321.342043
2019-10-15,48.5994,49.4593,48.5305,49.3506,2165046.6386505
2019-10-16,49.2328,49.4992,49.2039,49.4393,2362271.851091
2019-10-17,49.8284,49.8483,49.5491,49.7306,2094859.1666702
2019-10-18,49.6069,49.7546,48.8837,49.156,2003879.4906307
2019-10-21,49.3605,49.562,49.3057,49.4493,1462882.2193502
2019-10-22,49.5291,49.578,48.9465,48.9715,2490522.5202422
2019-10-23,48.9615,49.3994,48.9615,49.3506,2026788.8065872
2019-10-24,49.0982,49.1081,48.6283,48.7939,2588372.7857437
2019-10-25,48.8637,49.4294,48.764,49.174,1243411.293262
2019-10-28,49.4294,49.7795,49.3895,49.6359,2951026.4353494
2019-10-29,49.5391,49.6159,49.0982,49.184,1830357.5111082
2019-10-30,49.3027,49.4593,48.9565,49.3226,3992258.5545251
2019-10-31,49.6837,49.6837,49.0293,49.4693,4154455.1883017
2019-11-01,49.7496,49.7995,49.4094,49.7895,3531610.2908794
2019-11-04,49.9581,50.1466,49.8683,50.0668,4758728.2428639
2019-11-05,50.1047,50.2015,49.988,50.0858,1930874.2148895
2019-11-06,50.0858,50.1047,49.6837,49.9082,2341543.8019378
2019-11-07,50.1147,50.5736,50.0369,50.2214,2022287.9389647
2019-11-08,50.2115,50.5157,50.1426,50.3571,1573351.9553416
2019-11-11,50.0858,50.1915,49.998,50.1237,1159783.3684794
2019-11-12,50.1716,50.3571,50.0469,50.1815,6959249.5372588
2019-11-13,50.0668,50.2833,49.9581,50.1616,1505661.5125924
2019-11-14,50.1337,50.4858,50.0668,50.386,1562368.4349541
2019-11-15,50.6614,50.827,50.4958,50.808,2863669.5066569
2019-11-18,50.7282,51.0714,50.4559,50.9836,1875754.1240302
2019-11-19,51.1282,51.1282,50.7581,51.0135,2184067.5658525
2019-11-20,50.7781,50.9537,50.3082,50.7003,2485127.4936176
2019-11-21,50.7482,51.0135,50.5586,50.837,1408280.3798408
2019-11-22,50.9237,50.9537,50.6315,50.8559,1662865.0903272
2019-11-25,51.0235,51.0764,50.9058,51.0135,2413666.9477219
2019-11-26,51.1183,51.1981,50.9337,51.1781,2196594.813665
2019-11-27,51.3357,51.5971,51.2579,51.5403,3496234.8747552
2019-11-29,51.4235,51.5502,51.3168,51.3657,2452121.799333
2019-12-02,51.4146,51.5013,50.5736,50.8759,4608146.6543304
2019-12-03,50.386,50.823,50.1337,50.7781,4056144.8118339
2019-12-04,51.0624,51.213,50.8958,51.0425,4624769.7919215
2019-12-05,51.2679,51.2779,50.9237,51.2579,3774457.6608331
2019-12-06,51.5971,51.627,51.4335,51.5582,5313590.9931989
2019-12-09,51.4724,51.8445,51.3457,51.3657,3086320.1102725
2019-12-10,51.3457,51.3946,51.0524,51.1881,6581884.3657762
2019-12-11,51.3068,51.4624,51.228,51.4235,1469903.1718731
2019-12-12,51.4435,51.8545,51.2081,51.4824,2933493.1000298
2019-12-13,51.4724,51.5822,51.1432,51.3657,2900371.1249781
2019-12-16,51.647,51.9423,51.647,51.8734,5915319.9047709
2019-12-17,51.8734,52.0001,51.7358,51.8246,3297546.1285221
2019-12-18,52.0001,52.3543,51.9423,52.1737,1906256.7745614
2019-12-19,52.2136,52.6536,52.2136,52.6536,1916589.7241054
2019-12-20,52.9389,52.9728,52.5458,52.8212,3175035.3186151
2019-12-23,52.9678,53.0316,52.6486,52.6835,3316821.6705072
2019-12-24,52.7423,52.7822,52.6296,52.6735,909882.96854975
2019-12-26,52.7423,53.0745,52.7423,53.0745,847660.72911472
2019-12-27,53.2032,53.2332,52.871,52.9778,3272349.2891994
2019-12-30,52.9977,52.9977,52.3722,52.4321,2186262.8665414
2019-12-31,52.3423,52.5947,52.2725,52.5259,2093135.0035721
2020-01-02,52.8611,53.1444,52.6346,53.1444,6498782.7117066
2020-01-03,52.5648,53.0845,52.46,52.8022,2400750.7607918
2020-01-06,52.5069,53.5454,52.4969,53.5075,2589118.5865257
2020-01-07,53.5654,53.7818,53.3898,53.5753,2698251.0936956
2020-01-08,53.6033,54.2258,53.5354,53.9564,4248542.3675995
2020-01-09,54.3884,54.4133,53.9614,54.2407,2345523.4109492
2020-01-10,54.4482,54.4482,53.9464,54.0252,1982570.0376421
2020-01-13,54.2806,54.5629,54.0452,54.534,2913916.831923
2020-01-14,54.524,54.6378,54.3305,54.3983,2970698.9358152
2020-01-15,54.534,54.7704,54.4512,54.6627,2181623.6649029
2020-01-16,54.8981,55.0827,54.7216,55.0827,2074252.4103861
2020-01-17,55.3161,55.5296,55.1425,55.5146,6232001.5521416
2020-01-21,55.4159,55.5595,55.1824,55.4658,3248755.3201058
2020-01-22,55.7012,55.7351,55.376,55.4358,4638170.1479075
2020-01-23,55.3361,55.366,55.0537,55.2124,2027444.3895326
2020-01-24,55.346,55.346,54.2906,54.544,3242454.1054343
2020-01-27,53.5254,53.8965,53.3898,53.693,5828610.5396606
2020-01-28,54.0352,54.529,53.7818,54.3105,6663670.8442731
2020-01-29,54.6128,54.6128,54.0252,54.2208,6109544.8729365
2020-01-30,52.9977,53.703,52.865,53.6731,3229634.1508632
2020-01-31,53.6731,53.6731,52.6835,52.8022,3711959.7557865
